ID;Date;T[°C];RH[%rH];
61;29/06/2022 02:30:00;21,5;58;
62;29/06/2022 02:40:00;21,4;58;
63;29/06/2022 02:50:00;21,4;58,2;
64;29/06/2022 03:00:00;21,4;58,1;
65;29/06/2022 03:10:00;21,4;58,2;
66;29/06/2022 03:20:00;21,4;58,2;
67;29/06/2022 03:30:00;21,4;58,3;
68;29/06/2022 03:40:00;21,3;58,2;
69;29/06/2022 03:50:00;21,3;58,4;
70;29/06/2022 04:00:00;21,3;58,3;
71;29/06/2022 04:10:00;21,3;57,8;
72;29/06/2022 04:20:00;21;57,7;
73;29/06/2022 04:30:00;20,9;57,9;
74;29/06/2022 04:40:00;20,9;58,8;
75;29/06/2022 04:50:00;20,9;58,9;
76;29/06/2022 05:00:00;21;58,8;
77;29/06/2022 05:10:00;21;58,6;
78;29/06/2022 05:20:00;21;58,5;
79;29/06/2022 05:30:00;21;58,3;
80;29/06/2022 05:40:00;21;58,1;
81;29/06/2022 05:50:00;21;57,8;
82;29/06/2022 06:00:00;21;57,7;
83;29/06/2022 06:10:00;21;57,6;
84;29/06/2022 06:20:00;21,1;57,4;
85;29/06/2022 06:30:00;21,1;57,4;
86;29/06/2022 06:40:00;21,1;57,2;
87;29/06/2022 06:50:00;21,1;56,8;
88;29/06/2022 07:00:00;21,2;56,4;
89;29/06/2022 07:10:00;21,2;56,6;
90;29/06/2022 07:20:00;21,2;57,4;
91;29/06/2022 07:30:00;21,3;57,2;
92;29/06/2022 07:40:00;21,4;56,7;
93;29/06/2022 07:50:00;21,5;56,5;
94;29/06/2022 08:00:00;21,6;55,9;
95;29/06/2022 08:10:00;21,6;57,5;
96;29/06/2022 08:20:00;21,6;56,6;
97;29/06/2022 08:30:00;21,7;56,5;
98;29/06/2022 08:40:00;21,8;56,6;
99;29/06/2022 08:50:00;21,9;56;
100;29/06/2022 09:00:00;22,3;55,3;
101;29/06/2022 09:10:00;22,5;54,8;
102;29/06/2022 09:20:00;22,7;53,9;
103;29/06/2022 09:30:00;22,9;53,6;
104;29/06/2022 09:40:00;23,2;52,2;
105;29/06/2022 09:50:00;23,4;53,9;
106;29/06/2022 10:00:00;23,6;54,6;
107;29/06/2022 10:10:00;23,8;53,8;
108;29/06/2022 10:20:00;23,9;54,2;
109;29/06/2022 10:30:00;24,1;52,9;
110;29/06/2022 10:40:00;24,3;52,7;
111;29/06/2022 10:50:00;24,5;51,7;
112;29/06/2022 11:00:00;24,7;52,1;
113;29/06/2022 11:10:00;24,8;52,8;
114;29/06/2022 11:20:00;24,9;51,2;
115;29/06/2022 11:30:00;25,1;51,3;
116;29/06/2022 11:40:00;25,3;51,4;
117;29/06/2022 11:50:00;25,4;51,2;
118;29/06/2022 12:00:00;25,6;51,4;
119;29/06/2022 12:10:00;25,6;51,3;
120;29/06/2022 12:20:00;25,9;50,9;
121;29/06/2022 12:30:00;26,4;49,3;
122;29/06/2022 12:40:00;26,6;49;
123;29/06/2022 12:50:00;26,9;48,9;
124;29/06/2022 13:00:00;27;48,6;
125;29/06/2022 13:10:00;27,6;47,4;
126;29/06/2022 13:20:00;28;46,4;
127;29/06/2022 13:30:00;27,8;46,9;
128;29/06/2022 13:40:00;27,1;48,9;
129;29/06/2022 13:50:00;27;49,5;
130;29/06/2022 14:00:00;27,6;48,1;
131;29/06/2022 14:10:00;30;43,5;
132;29/06/2022 14:20:00;30,7;41,8;
133;29/06/2022 14:30:00;29,4;44,9;
134;29/06/2022 14:40:00;29,1;45,4;
135;29/06/2022 14:50:00;30,7;42,1;
136;29/06/2022 15:00:00;30,7;41,8;
137;29/06/2022 15:10:00;29,6;44,3;
138;29/06/2022 15:20:00;29,8;44,2;
139;29/06/2022 15:30:00;29;45,6;
140;29/06/2022 15:40:00;28,6;47,2;
141;29/06/2022 15:50:00;28,2;46,5;
142;29/06/2022 16:00:00;28,3;46,4;
143;29/06/2022 16:10:00;28,2;47,4;
144;29/06/2022 16:20:00;28,1;46,8;
145;29/06/2022 16:30:00;28,2;46,8;
146;29/06/2022 16:40:00;28,4;46,3;
147;29/06/2022 16:50:00;28,5;46,2;
148;29/06/2022 17:00:00;28,1;47,8;
149;29/06/2022 17:10:00;27,7;48,4;
150;29/06/2022 17:20:00;27,5;49,7;
151;29/06/2022 17:30:00;27,8;48,5;
152;29/06/2022 17:40:00;28;47,8;
153;29/06/2022 17:50:00;27,9;48;
154;29/06/2022 18:00:00;27,8;48,5;
155;29/06/2022 18:10:00;27,3;50,1;
156;29/06/2022 18:20:00;27,1;51,3;
157;29/06/2022 18:30:00;27,1;50,4;
158;29/06/2022 18:40:00;27;50,8;
159;29/06/2022 18:50:00;26,6;52,1;
160;29/06/2022 19:00:00;26,4;52,4;
161;29/06/2022 19:10:00;26,4;52,5;
162;29/06/2022 19:20:00;26,4;52,4;
163;29/06/2022 19:30:00;26,2;53;
164;29/06/2022 19:40:00;26,1;53,5;
165;29/06/2022 19:50:00;25,9;54;
166;29/06/2022 20:00:00;25,7;54,8;
167;29/06/2022 20:10:00;25,5;55,6;
168;29/06/2022 20:20:00;25,4;55,8;
169;29/06/2022 20:30:00;25,2;57,2;
170;29/06/2022 20:40:00;25;57,9;
171;29/06/2022 20:50:00;24,8;58,3;
172;29/06/2022 21:00:00;24,6;58,2;
173;29/06/2022 21:10:00;24,4;59,2;
174;29/06/2022 21:20:00;24,2;59,1;
175;29/06/2022 21:30:00;24,1;59;
176;29/06/2022 21:40:00;24;58,1;
177;29/06/2022 21:50:00;23,8;58,2;
178;29/06/2022 22:00:00;23,7;57,8;
179;29/06/2022 22:10:00;23,5;57,7;
180;29/06/2022 22:20:00;23,4;57,9;
181;29/06/2022 22:30:00;23,4;57,6;
182;29/06/2022 22:40:00;23,3;57,4;
183;29/06/2022 22:50:00;23,2;57,3;
184;29/06/2022 23:00:00;23,2;57,3;
185;29/06/2022 23:10:00;23,1;57,5;
186;29/06/2022 23:20:00;23;57,3;
187;29/06/2022 23:30:00;22,9;57,3;
188;29/06/2022 23:40:00;22,9;57,4;
189;29/06/2022 23:50:00;22,9;57,4;
190;30/06/2022 00:00:00;22,8;57,5;
191;30/06/2022 00:10:00;22,8;57,7;
192;30/06/2022 00:20:00;22,7;57,6;
193;30/06/2022 00:30:00;22,7;57,5;
194;30/06/2022 00:40:00;22,7;57,5;
195;30/06/2022 00:50:00;22,6;58;
196;30/06/2022 01:00:00;22,5;58,2;
197;30/06/2022 01:10:00;22,5;58,4;
198;30/06/2022 01:20:00;22,5;58,7;
199;30/06/2022 01:30:00;22,4;59,3;
200;30/06/2022 01:40:00;22,4;59;
201;30/06/2022 01:50:00;22,3;59,4;
202;30/06/2022 02:00:00;22,4;59,5;
203;30/06/2022 02:10:00;22,3;59,5;
204;30/06/2022 02:20:00;22,3;59,5;
205;30/06/2022 02:30:00;22,3;59,3;
206;30/06/2022 02:40:00;22,2;59,5;
207;30/06/2022 02:50:00;22,2;59,2;
208;30/06/2022 03:00:00;22,2;59,8;
209;30/06/2022 03:10:00;22,1;59,8;
210;30/06/2022 03:20:00;22,1;59,6;
211;30/06/2022 03:30:00;22,1;59,8;
212;30/06/2022 03:40:00;22,1;59,4;
213;30/06/2022 03:50:00;22;59,6;
214;30/06/2022 04:00:00;22;59,9;
215;30/06/2022 04:10:00;22;59,7;
216;30/06/2022 04:20:00;22;59,7;
217;30/06/2022 04:30:00;22;59,7;
218;30/06/2022 04:40:00;22;59,5;
219;30/06/2022 04:50:00;22;60;
220;30/06/2022 05:00:00;22;59,8;
221;30/06/2022 05:10:00;22;60,1;
222;30/06/2022 05:20:00;22;60;
223;30/06/2022 05:30:00;22;60;
224;30/06/2022 05:40:00;22;60;
225;30/06/2022 05:50:00;22;59,9;
226;30/06/2022 06:00:00;22;59,9;
227;30/06/2022 06:10:00;21,9;59,9;
228;30/06/2022 06:20:00;21,9;59,9;
229;30/06/2022 06:30:00;22;59,7;
230;30/06/2022 06:40:00;22;59,6;
231;30/06/2022 06:50:00;22;59,2;
232;30/06/2022 07:00:00;22;59,3;
233;30/06/2022 07:10:00;22,1;58,8;
234;30/06/2022 07:20:00;22,2;58,3;
235;30/06/2022 07:30:00;22,4;57,9;
236;30/06/2022 07:40:00;22,4;58,5;
237;30/06/2022 07:50:00;22,4;58;
238;30/06/2022 08:00:00;22,4;57,9;
239;30/06/2022 08:10:00;22,5;57,7;
240;30/06/2022 08:20:00;22,6;57,7;
241;30/06/2022 08:30:00;22,7;57,7;
242;30/06/2022 08:40:00;22,8;57,3;
243;30/06/2022 08:50:00;22,9;57,4;
244;30/06/2022 09:00:00;22,8;57,7;
245;30/06/2022 09:10:00;22,8;58,1;
246;30/06/2022 09:20:00;22,8;58,3;
247;30/06/2022 09:30:00;22,7;59;
248;30/06/2022 09:40:00;22,7;59,1;
249;30/06/2022 09:50:00;22,6;59,6;
250;30/06/2022 10:00:00;22,5;60,2;
251;30/06/2022 10:10:00;22,5;59,6;
252;30/06/2022 10:20:00;22,5;60,1;
253;30/06/2022 10:30:00;22,6;59,8;
254;30/06/2022 10:40:00;22,6;59,8;
255;30/06/2022 10:50:00;22,5;60,5;
256;30/06/2022 11:00:00;22,4;60,5;
257;30/06/2022 11:10:00;22,4;60,3;
258;30/06/2022 11:20:00;22,5;60,5;
259;30/06/2022 11:30:00;22,7;60,2;
260;30/06/2022 11:40:00;22,9;59,2;
261;30/06/2022 11:50:00;22,9;58,9;
262;30/06/2022 12:00:00;22,7;59,7;
263;30/06/2022 12:10:00;22,6;60,4;
264;30/06/2022 12:20:00;22,6;60,4;
265;30/06/2022 12:30:00;22,6;60,7;
266;30/06/2022 12:40:00;22,6;60,4;
267;30/06/2022 12:50:00;22,6;60,8;
268;30/06/2022 13:00:00;22,6;60,9;
269;30/06/2022 13:10:00;22,6;61,3;
270;30/06/2022 13:20:00;22,5;61,7;
271;30/06/2022 13:30:00;22,6;61,4;
272;30/06/2022 13:40:00;22,4;61,4;
273;30/06/2022 13:50:00;22,4;61,8;
274;30/06/2022 14:00:00;22,4;61,7;
275;30/06/2022 14:10:00;22,3;61,6;
276;30/06/2022 14:20:00;22,2;62,1;
277;30/06/2022 14:30:00;22,2;61,3;
278;30/06/2022 14:40:00;22,2;61,9;
279;30/06/2022 14:50:00;22,2;61,4;
280;30/06/2022 15:00:00;22,1;62;
281;30/06/2022 15:10:00;22,1;61,7;
282;30/06/2022 15:20:00;22,2;60,9;
283;30/06/2022 15:30:00;22,2;61,3;
284;30/06/2022 15:40:00;22,1;61,3;
285;30/06/2022 15:50:00;22,1;61,5;
286;30/06/2022 16:00:00;22;61,6;
287;30/06/2022 16:10:00;22;61,7;
288;30/06/2022 16:20:00;22;62,1;
289;30/06/2022 16:30:00;22;61,9;
290;30/06/2022 16:40:00;22;61,8;
291;30/06/2022 16:50:00;22;61,5;
292;30/06/2022 17:00:00;22;61,3;
293;30/06/2022 17:10:00;22,1;61,8;
294;30/06/2022 17:20:00;22,1;61;
295;30/06/2022 17:30:00;22,1;60,5;
296;30/06/2022 17:40:00;22,1;61;
297;30/06/2022 17:50:00;22;61;
298;30/06/2022 18:00:00;22;60,8;
299;30/06/2022 18:10:00;22;60,6;
300;30/06/2022 18:20:00;22;60,6;
301;30/06/2022 18:30:00;22;60,8;
302;30/06/2022 18:40:00;21,9;60,7;
303;30/06/2022 18:50:00;21,9;60,7;
304;30/06/2022 19:00:00;21,8;61,4;
305;30/06/2022 19:10:00;21,9;61,1;
306;30/06/2022 19:20:00;22;60,8;
307;30/06/2022 19:30:00;22,1;60,4;
308;30/06/2022 19:40:00;22,1;60,2;
309;30/06/2022 19:50:00;22,2;60,1;
310;30/06/2022 20:00:00;22,2;60;
311;30/06/2022 20:10:00;22,2;59,9;
312;30/06/2022 20:20:00;22,2;59,9;
313;30/06/2022 20:30:00;22,2;59,8;
314;30/06/2022 20:40:00;22,2;59,5;
315;30/06/2022 20:50:00;22,2;59,5;
316;30/06/2022 21:00:00;22,1;58,7;
317;30/06/2022 21:10:00;21,9;60,2;
318;30/06/2022 21:20:00;21,8;60,6;
319;30/06/2022 21:30:00;21,7;60,7;
320;30/06/2022 21:40:00;21,6;60,1;
321;30/06/2022 21:50:00;21,5;61;
322;30/06/2022 22:00:00;21,4;61,3;
323;30/06/2022 22:10:00;21,3;61,1;
324;30/06/2022 22:20:00;21,3;60,9;
325;30/06/2022 22:30:00;21,3;60,8;
326;30/06/2022 22:40:00;21,3;60,8;
327;30/06/2022 22:50:00;21,2;60,7;
328;30/06/2022 23:00:00;21,2;60,7;
329;30/06/2022 23:10:00;21,2;60,5;
330;30/06/2022 23:20:00;21,1;58,9;
331;30/06/2022 23:30:00;20,8;58,4;
332;30/06/2022 23:40:00;20,7;60,4;
333;30/06/2022 23:50:00;20,7;61,5;
334;01/07/2022 00:00:00;20,7;61,7;
335;01/07/2022 00:10:00;20,7;61,7;
336;01/07/2022 00:20:00;20,8;61,5;
337;01/07/2022 00:30:00;20,8;61,4;
338;01/07/2022 00:40:00;20,8;61,2;
339;01/07/2022 00:50:00;20,8;61;
340;01/07/2022 01:00:00;20,8;60,9;
341;01/07/2022 01:10:00;20,7;60,9;
342;01/07/2022 01:20:00;20,7;60,8;
343;01/07/2022 01:30:00;20,7;60,8;
344;01/07/2022 01:40:00;20,7;60,8;
345;01/07/2022 01:50:00;20,7;60,8;
346;01/07/2022 02:00:00;20,7;60,7;
347;01/07/2022 02:10:00;20,7;60,7;
348;01/07/2022 02:20:00;20,7;60,6;
349;01/07/2022 02:30:00;20,7;60,6;
350;01/07/2022 02:40:00;20,6;60,6;
351;01/07/2022 02:50:00;20,6;60,5;
352;01/07/2022 03:00:00;20,6;60,4;
353;01/07/2022 03:10:00;20,5;60,4;
354;01/07/2022 03:20:00;20,5;60,4;
355;01/07/2022 03:30:00;20,5;60,3;
356;01/07/2022 03:40:00;20,5;60,3;
357;01/07/2022 03:50:00;20,4;60,3;
358;01/07/2022 04:00:00;20,4;60,2;
359;01/07/2022 04:10:00;20,4;60,2;
360;01/07/2022 04:20:00;20,4;60;
361;01/07/2022 04:30:00;20,3;60;
362;01/07/2022 04:40:00;20,3;59,9;
363;01/07/2022 04:50:00;20,3;59,9;
364;01/07/2022 05:00:00;20,3;59,8;
365;01/07/2022 05:10:00;20,2;59,7;
366;01/07/2022 05:20:00;20,2;59,6;
367;01/07/2022 05:30:00;20,2;59,6;
368;01/07/2022 05:40:00;20,2;59,5;
369;01/07/2022 05:50:00;20,1;59,4;
370;01/07/2022 06:00:00;20,1;59,3;
371;01/07/2022 06:10:00;20,1;59,1;
372;01/07/2022 06:20:00;20,1;58,9;
373;01/07/2022 06:30:00;20,1;58,7;
374;01/07/2022 06:40:00;20,1;58,7;
375;01/07/2022 06:50:00;20,2;58,5;
376;01/07/2022 07:00:00;20,2;58,2;
377;01/07/2022 07:10:00;20,3;58;
378;01/07/2022 07:20:00;20,3;57,9;
379;01/07/2022 07:30:00;20,4;57,8;
380;01/07/2022 07:40:00;20,5;57,7;
381;01/07/2022 07:50:00;20,6;57,4;
382;01/07/2022 08:00:00;20,7;57,2;
383;01/07/2022 08:10:00;20,8;56,9;
384;01/07/2022 08:20:00;21;56,5;
385;01/07/2022 08:30:00;21,1;57,5;
386;01/07/2022 08:40:00;21,3;56,8;
387;01/07/2022 08:50:00;21,4;56,5;
388;01/07/2022 09:00:00;21,7;54,1;
389;01/07/2022 09:10:00;21,8;55,3;
390;01/07/2022 09:20:00;22;54,9;
391;01/07/2022 09:30:00;22,2;54,2;
392;01/07/2022 09:40:00;22,4;53,6;
393;01/07/2022 09:50:00;22,6;52,9;
394;01/07/2022 10:00:00;22,9;52,1;
395;01/07/2022 10:10:00;23,2;51,6;
396;01/07/2022 10:20:00;23,3;51,3;
397;01/07/2022 10:30:00;23,2;51,3;
398;01/07/2022 10:40:00;22,8;52;
399;01/07/2022 10:50:00;23,1;51,2;
400;01/07/2022 11:00:00;23,5;50,3;
401;01/07/2022 11:10:00;23,6;49,9;
402;01/07/2022 11:20:00;23,4;50,2;
403;01/07/2022 11:30:00;23,7;49,4;
404;01/07/2022 11:40:00;23,5;49,6;
405;01/07/2022 11:50:00;23,8;49,1;
406;01/07/2022 12:00:00;24,3;48,2;
407;01/07/2022 12:10:00;24,3;48;
408;01/07/2022 12:20:00;23,8;48,2;
409;01/07/2022 12:30:00;23,6;48,5;
410;01/07/2022 12:40:00;24;48;
411;01/07/2022 12:50:00;24;47,9;
412;01/07/2022 13:00:00;23,6;48,7;
413;01/07/2022 13:10:00;24,8;46,2;
414;01/07/2022 13:20:00;26;44;
415;01/07/2022 13:30:00;26,1;43,5;
416;01/07/2022 13:40:00;25,2;44,5;
417;01/07/2022 13:50:00;24,3;46,3;
418;01/07/2022 14:00:00;23,7;47,9;
419;01/07/2022 14:10:00;23,1;49,2;
420;01/07/2022 14:20:00;22,6;50,4;
421;01/07/2022 14:30:00;22,4;51,2;
422;01/07/2022 14:40:00;22,5;51,3;
423;01/07/2022 14:50:00;22,9;50,3;
424;01/07/2022 15:00:00;23,2;49,6;
425;01/07/2022 15:10:00;23,5;48,9;
426;01/07/2022 15:20:00;23,9;47,8;
427;01/07/2022 15:30:00;24,9;45,6;
428;01/07/2022 15:40:00;25,6;44,4;
429;01/07/2022 15:50:00;25,9;43,5;
430;01/07/2022 16:00:00;26;43,4;
431;01/07/2022 16:10:00;25,5;44;
432;01/07/2022 16:20:00;26,1;42,8;
433;01/07/2022 16:30:00;26,1;42,3;
434;01/07/2022 16:40:00;25,8;42,6;
435;01/07/2022 16:50:00;25,9;42,1;
436;01/07/2022 17:00:00;25,3;43,1;
437;01/07/2022 17:10:00;24,9;43,8;
438;01/07/2022 17:20:00;24,9;43,9;
439;01/07/2022 17:30:00;24,5;44,8;
440;01/07/2022 17:40:00;24,4;44,9;
441;01/07/2022 17:50:00;24,3;45;
442;01/07/2022 18:00:00;24,3;45,2;
443;01/07/2022 18:10:00;24,4;44,8;
444;01/07/2022 18:20:00;24,2;45,2;
445;01/07/2022 18:30:00;24;45,5;
446;01/07/2022 18:40:00;23,9;45,9;
447;01/07/2022 18:50:00;24,3;44,9;
448;01/07/2022 19:00:00;24,4;44,8;
449;01/07/2022 19:10:00;24,5;44,3;
450;01/07/2022 19:20:00;24,4;44,6;
451;01/07/2022 19:30:00;24,2;45;
452;01/07/2022 19:40:00;24,1;45,3;
453;01/07/2022 19:50:00;24,1;45;
454;01/07/2022 20:00:00;24;45;
455;01/07/2022 20:10:00;23,9;45,2;
456;01/07/2022 20:20:00;23,7;45,4;
457;01/07/2022 20:30:00;23,6;45,4;
458;01/07/2022 20:40:00;23,5;45,7;
459;01/07/2022 20:50:00;23,4;45,8;
460;01/07/2022 21:00:00;23,3;46,1;
461;01/07/2022 21:10:00;23,1;46,2;
462;01/07/2022 21:20:00;23;46,6;
463;01/07/2022 21:30:00;22,9;46;
464;01/07/2022 21:40:00;22,6;46,4;
465;01/07/2022 21:50:00;22,4;46,5;
466;01/07/2022 22:00:00;22,3;46,9;
467;01/07/2022 22:10:00;22,1;47,1;
468;01/07/2022 22:20:00;22;47,3;
469;01/07/2022 22:30:00;21,8;47,8;
470;01/07/2022 22:40:00;21,8;47,5;
471;01/07/2022 22:50:00;21,8;47,4;
472;01/07/2022 23:00:00;21,7;47,4;
473;01/07/2022 23:10:00;21,7;47,6;
474;01/07/2022 23:20:00;21,6;47,9;
475;01/07/2022 23:30:00;21,5;48;
476;01/07/2022 23:40:00;21,4;48,2;
477;01/07/2022 23:50:00;21,4;48,2;
478;02/07/2022 00:00:00;21,3;48,5;
479;02/07/2022 00:10:00;21,3;48,7;
480;02/07/2022 00:20:00;21,3;48,8;
481;02/07/2022 00:30:00;21,2;49,1;
482;02/07/2022 00:40:00;21,2;49,1;
483;02/07/2022 00:50:00;21,2;49,1;
484;02/07/2022 01:00:00;21,2;49,2;
485;02/07/2022 01:10:00;21,1;49,5;
486;02/07/2022 01:20:00;21,2;49,3;
487;02/07/2022 01:30:00;21;49,4;
488;02/07/2022 01:40:00;20,9;49,1;
489;02/07/2022 01:50:00;20,8;50,3;
490;02/07/2022 02:00:00;20,8;50,6;
491;02/07/2022 02:10:00;20,8;50,4;
492;02/07/2022 02:20:00;20,9;50,5;
493;02/07/2022 02:30:00;20,8;50,6;
494;02/07/2022 02:40:00;20,8;50,6;
495;02/07/2022 02:50:00;20,8;50,7;
496;02/07/2022 03:00:00;20,8;50,9;
497;02/07/2022 03:10:00;20,7;51,1;
498;02/07/2022 03:20:00;20,7;51,2;
499;02/07/2022 03:30:00;20,6;51,3;
500;02/07/2022 03:40:00;20,6;51,4;
501;02/07/2022 03:50:00;20,6;51,5;
502;02/07/2022 04:00:00;20,6;51,6;
503;02/07/2022 04:10:00;20,6;51,7;
504;02/07/2022 04:20:00;20,6;51,8;
505;02/07/2022 04:30:00;20,5;51,9;
506;02/07/2022 04:40:00;20,5;51,9;
507;02/07/2022 04:50:00;20,5;52,1;
508;02/07/2022 05:00:00;20,5;52;
509;02/07/2022 05:10:00;20,4;52,1;
510;02/07/2022 05:20:00;20,4;52,1;
511;02/07/2022 05:30:00;20,4;52,1;
512;02/07/2022 05:40:00;20,4;52,1;
513;02/07/2022 05:50:00;20,4;52;
514;02/07/2022 06:00:00;20,3;52;
515;02/07/2022 06:10:00;20,3;51,9;
516;02/07/2022 06:20:00;20,3;52;
517;02/07/2022 06:30:00;20,3;52,2;
518;02/07/2022 06:40:00;20,3;52;
519;02/07/2022 06:50:00;20,4;51,8;
520;02/07/2022 07:00:00;20,5;51,7;
521;02/07/2022 07:10:00;20,6;51,4;
522;02/07/2022 07:20:00;20,6;51,5;
523;02/07/2022 07:30:00;20,6;51,9;
524;02/07/2022 07:40:00;20,8;51,1;
525;02/07/2022 07:50:00;20,9;50,8;
526;02/07/2022 08:00:00;21;50,4;
527;02/07/2022 08:10:00;21,1;50,2;
528;02/07/2022 08:20:00;21,3;49,1;
529;02/07/2022 08:30:00;21,5;49,6;
530;02/07/2022 08:40:00;21,7;48,7;
531;02/07/2022 08:50:00;22;48,1;
532;02/07/2022 09:00:00;22,2;47,5;
533;02/07/2022 09:10:00;22,4;47;
534;02/07/2022 09:20:00;22,6;46,7;
535;02/07/2022 09:30:00;22,7;46,5;
536;02/07/2022 09:40:00;22,9;46,2;
537;02/07/2022 09:50:00;23;45,9;
538;02/07/2022 10:00:00;23,1;45,6;
539;02/07/2022 10:10:00;23,2;45,4;
540;02/07/2022 10:20:00;23,3;45,1;
541;02/07/2022 10:30:00;23,5;44,9;
542;02/07/2022 10:40:00;23,6;44,7;
543;02/07/2022 10:50:00;23,8;44,4;
544;02/07/2022 11:00:00;23,9;44,1;
545;02/07/2022 11:10:00;24,1;43,7;
546;02/07/2022 11:20:00;24,3;43,4;
547;02/07/2022 11:30:00;24,4;43,1;
548;02/07/2022 11:40:00;24,5;43;
549;02/07/2022 11:50:00;24,6;42,8;
550;02/07/2022 12:00:00;24,7;42,6;
551;02/07/2022 12:10:00;24,7;42,4;
552;02/07/2022 12:20:00;24,8;42,3;
553;02/07/2022 12:30:00;24,9;42,1;
554;02/07/2022 12:40:00;25,5;40,9;
555;02/07/2022 12:50:00;25,7;40,5;
556;02/07/2022 13:00:00;26,2;39,6;
557;02/07/2022 13:10:00;26,7;38,8;
558;02/07/2022 13:20:00;26,9;38,2;
559;02/07/2022 13:30:00;27;37,8;
560;02/07/2022 13:40:00;26,8;38,2;
561;02/07/2022 13:50:00;27,3;37,2;
562;02/07/2022 14:00:00;27,2;37,3;
563;02/07/2022 14:10:00;28,7;35;
564;02/07/2022 14:20:00;28,9;34,4;
565;02/07/2022 14:30:00;27,1;37,2;
566;02/07/2022 14:40:00;27,6;36,6;
567;02/07/2022 14:50:00;29,8;33,1;
568;02/07/2022 15:00:00;30,4;32;
569;02/07/2022 15:10:00;29,1;34;
570;02/07/2022 15:20:00;29,2;33,6;
571;02/07/2022 15:30:00;28,2;35;
572;02/07/2022 15:40:00;27,9;35,5;
573;02/07/2022 15:50:00;27,8;35,6;
574;02/07/2022 16:00:00;27,4;36;
575;02/07/2022 16:10:00;27,1;36,6;
576;02/07/2022 16:20:00;26,7;36,9;
577;02/07/2022 16:30:00;26,4;37,5;
578;02/07/2022 16:40:00;26,6;37,2;
579;02/07/2022 16:50:00;26,9;36,6;
580;02/07/2022 17:00:00;26,6;37,1;
581;02/07/2022 17:10:00;26,1;38;
582;02/07/2022 17:20:00;26;38,1;
583;02/07/2022 17:30:00;25,7;38,5;
584;02/07/2022 17:40:00;25,8;38,5;
585;02/07/2022 17:50:00;25,6;38,9;
586;02/07/2022 18:00:00;25,7;38,8;
587;02/07/2022 18:10:00;26;38,3;
588;02/07/2022 18:20:00;26,1;38,1;
589;02/07/2022 18:30:00;26,4;37,6;
590;02/07/2022 18:40:00;26,5;37,5;
591;02/07/2022 18:50:00;26,2;38,1;
592;02/07/2022 19:00:00;25,8;38,6;
