ID;Date;T[°C];RH[%rH];
1;28/06/2022 16:49:00;27,1;68,9;
2;28/06/2022 16:59:00;24,9;46;
3;28/06/2022 17:09:00;24,4;47,1;
4;28/06/2022 17:19:00;24,2;47;
5;28/06/2022 17:29:00;24,2;47,3;
6;28/06/2022 17:39:00;24,1;47,3;
7;28/06/2022 17:49:00;24,1;47,8;
8;28/06/2022 17:59:00;24;48;
9;28/06/2022 18:09:00;24;47,4;
10;28/06/2022 18:19:00;23,9;47,6;
11;28/06/2022 18:29:00;23,9;47,9;
12;28/06/2022 18:39:00;23,9;47,9;
13;28/06/2022 18:49:00;23,9;47,9;
14;28/06/2022 18:59:00;23,8;48,3;
15;28/06/2022 19:09:00;23,8;48,2;
16;28/06/2022 19:19:00;23,8;48,4;
17;28/06/2022 19:29:00;23,8;48,4;
18;28/06/2022 19:39:00;23,7;48,4;
19;28/06/2022 19:49:00;23,7;48,8;
20;28/06/2022 19:59:00;23,6;48,8;
21;28/06/2022 20:09:00;23,6;49;
22;28/06/2022 20:19:00;23,5;49,1;
23;28/06/2022 20:29:00;23,5;49,3;
24;28/06/2022 20:39:00;23,4;49,5;
25;28/06/2022 20:49:00;23,4;49,7;
26;28/06/2022 20:59:00;23,3;50;
27;28/06/2022 21:09:00;23,3;50,1;
28;28/06/2022 21:19:00;23,3;50,3;
29;28/06/2022 21:29:00;23,2;50,7;
30;28/06/2022 21:39:00;23,2;51;
31;28/06/2022 21:49:00;23,2;51,7;
32;28/06/2022 21:59:00;23,1;51,9;
33;28/06/2022 22:09:00;23;52,4;
34;28/06/2022 22:19:00;23;53,2;
35;28/06/2022 22:29:00;22,9;53;
36;28/06/2022 22:39:00;22,9;53,2;
37;28/06/2022 22:49:00;22,9;53,5;
38;28/06/2022 22:59:00;22,8;54,1;
39;28/06/2022 23:09:00;22,8;54,4;
40;28/06/2022 23:19:00;22,7;54,8;
41;28/06/2022 23:29:00;22,7;54,9;
42;28/06/2022 23:39:00;22,7;55,5;
43;28/06/2022 23:49:00;22,6;55,6;
44;28/06/2022 23:59:00;22,6;55,8;
45;29/06/2022 00:09:00;22,6;55,8;
46;29/06/2022 00:19:00;22,5;56,2;
47;29/06/2022 00:29:00;22,5;56,3;
48;29/06/2022 00:39:00;22,5;56;
49;29/06/2022 00:49:00;22,5;56,5;
50;29/06/2022 00:59:00;22,4;56,4;
51;29/06/2022 01:09:00;22,4;56,7;
52;29/06/2022 01:19:00;22,4;56,6;
53;29/06/2022 01:29:00;22,3;56,4;
54;29/06/2022 01:39:00;22,3;56,2;
55;29/06/2022 01:49:00;22,3;56,2;
56;29/06/2022 01:59:00;22,3;56,4;
57;29/06/2022 02:09:00;22,2;56,3;
58;29/06/2022 02:19:00;22,2;56,1;
59;29/06/2022 02:29:00;22,2;56,2;
60;29/06/2022 02:39:00;22,2;56;
61;29/06/2022 02:49:00;22,2;56,3;
62;29/06/2022 02:59:00;22,2;56,3;
63;29/06/2022 03:09:00;22,2;56,3;
64;29/06/2022 03:19:00;22,2;56,2;
65;29/06/2022 03:29:00;22,2;56,2;
66;29/06/2022 03:39:00;22,2;56,2;
67;29/06/2022 03:49:00;22,2;56,1;
68;29/06/2022 03:59:00;22,1;56,1;
69;29/06/2022 04:09:00;22,1;56,1;
70;29/06/2022 04:19:00;22;55,2;
71;29/06/2022 04:29:00;22;55,2;
72;29/06/2022 04:39:00;21,9;55,6;
73;29/06/2022 04:49:00;21,9;56;
74;29/06/2022 04:59:00;21,9;56,2;
75;29/06/2022 05:09:00;21,9;56,3;
76;29/06/2022 05:19:00;21,9;56,2;
77;29/06/2022 05:29:00;21,9;56,1;
78;29/06/2022 05:39:00;21,9;55,9;
79;29/06/2022 05:49:00;21,9;55,7;
80;29/06/2022 05:59:00;21,8;55,5;
