ID;Date;T[°C];RH[%rH];
1;28/06/2022 16:08:00;26;66,6;
2;28/06/2022 16:18:00;25,4;44,7;
3;28/06/2022 16:28:00;25,3;45;
4;28/06/2022 16:38:00;25,2;45,4;
5;28/06/2022 16:48:00;25,2;45,2;
6;28/06/2022 16:58:00;25,3;45,2;
7;28/06/2022 17:08:00;25,2;45,2;
8;28/06/2022 17:18:00;25,1;45,1;
9;28/06/2022 17:28:00;25;45,4;
10;28/06/2022 17:38:00;24,8;45,6;
11;28/06/2022 17:48:00;24,8;45,7;
12;28/06/2022 17:58:00;24,5;46,3;
13;28/06/2022 18:08:00;24,4;46,5;
14;28/06/2022 18:18:00;24,2;46,9;
15;28/06/2022 18:28:00;24,2;46,9;
16;28/06/2022 18:38:00;24,2;47,1;
17;28/06/2022 18:48:00;24,2;47,2;
18;28/06/2022 18:58:00;24;47,4;
19;28/06/2022 19:08:00;23,9;47,5;
20;28/06/2022 19:18:00;23,9;47,5;
21;28/06/2022 19:28:00;23,8;47,9;
22;28/06/2022 19:38:00;23,8;49,1;
23;28/06/2022 19:48:00;23,6;48,5;
24;28/06/2022 19:58:00;23,5;48,8;
25;28/06/2022 20:08:00;23,5;48,7;
26;28/06/2022 20:18:00;23,3;49,4;
27;28/06/2022 20:28:00;23,3;49,6;
28;28/06/2022 20:38:00;23,2;49,8;
29;28/06/2022 20:48:00;23,2;50,1;
30;28/06/2022 20:58:00;23,1;50,2;
31;28/06/2022 21:08:00;23;50,5;
32;28/06/2022 21:18:00;23;50,4;
33;28/06/2022 21:28:00;22,9;51,8;
34;28/06/2022 21:38:00;22,8;52,8;
35;28/06/2022 21:48:00;22,6;53,9;
36;28/06/2022 21:58:00;22,5;53,6;
37;28/06/2022 22:08:00;22,4;53,9;
38;28/06/2022 22:18:00;22,3;54,6;
39;28/06/2022 22:28:00;22,1;54,8;
40;28/06/2022 22:38:00;22;55,6;
41;28/06/2022 22:48:00;22;55,5;
42;28/06/2022 22:58:00;21,9;56,8;
43;28/06/2022 23:08:00;21,9;57,3;
44;28/06/2022 23:18:00;21,8;57,4;
45;28/06/2022 23:28:00;21,8;58;
46;28/06/2022 23:38:00;21,7;58,8;
47;28/06/2022 23:48:00;21,7;59,5;
48;28/06/2022 23:58:00;21,6;58,8;
49;29/06/2022 00:08:00;21,6;58,5;
50;29/06/2022 00:18:00;21,6;58,7;
51;29/06/2022 00:28:00;21,5;59,5;
52;29/06/2022 00:38:00;21,5;59,4;
53;29/06/2022 00:48:00;21,5;59,1;
54;29/06/2022 00:58:00;21,4;58,8;
55;29/06/2022 01:08:00;21,4;59,3;
56;29/06/2022 01:18:00;21,3;59,9;
57;29/06/2022 01:28:00;21,3;59,7;
58;29/06/2022 01:38:00;21,3;59,2;
59;29/06/2022 01:48:00;21,2;58,8;
60;29/06/2022 01:58:00;21,2;59,4;
61;29/06/2022 02:08:00;21,2;59,5;
62;29/06/2022 02:18:00;21,2;59,4;
63;29/06/2022 02:28:00;21,2;59,4;
64;29/06/2022 02:38:00;21,2;58,6;
65;29/06/2022 02:48:00;21,1;59,5;
66;29/06/2022 02:58:00;21,2;59,2;
67;29/06/2022 03:08:00;21,3;58,9;
68;29/06/2022 03:18:00;21,3;58,8;
69;29/06/2022 03:28:00;21,3;58,7;
70;29/06/2022 03:38:00;21,3;58,6;
71;29/06/2022 03:48:00;21,3;58,5;
72;29/06/2022 03:58:00;21,3;58,5;
73;29/06/2022 04:08:00;21,3;58,5;
74;29/06/2022 04:18:00;21,1;57,7;
75;29/06/2022 04:28:00;20,8;58,1;
76;29/06/2022 04:38:00;20,8;59,5;
77;29/06/2022 04:48:00;20,7;59,9;
78;29/06/2022 04:58:00;20,8;59,9;
79;29/06/2022 05:08:00;20,8;59,8;
80;29/06/2022 05:18:00;20,8;59,5;
81;29/06/2022 05:28:00;20,9;59,4;
82;29/06/2022 05:38:00;20,9;58,7;
83;29/06/2022 05:48:00;20,9;58,4;
84;29/06/2022 05:58:00;20,9;58,3;
85;29/06/2022 06:08:00;20,9;58,3;
86;29/06/2022 06:18:00;20,9;58,1;
87;29/06/2022 06:28:00;20,9;57,9;
88;29/06/2022 06:38:00;21;57,7;
89;29/06/2022 06:48:00;21,1;57,4;
90;29/06/2022 06:58:00;21,1;56,7;
91;29/06/2022 07:08:00;21;57;
92;29/06/2022 07:18:00;21,1;58;
93;29/06/2022 07:28:00;21,1;57,9;
94;29/06/2022 07:38:00;21,3;57,7;
95;29/06/2022 07:48:00;21,4;57,3;
96;29/06/2022 07:58:00;21,6;56,7;
97;29/06/2022 08:08:00;21,7;56,6;
98;29/06/2022 08:18:00;21,8;56,7;
99;29/06/2022 08:28:00;21,8;56,7;
100;29/06/2022 08:38:00;21,9;56,5;
101;29/06/2022 08:48:00;22;56,1;
102;29/06/2022 08:58:00;22,3;55,8;
103;29/06/2022 09:08:00;22,5;56,1;
104;29/06/2022 09:18:00;22,7;54,7;
105;29/06/2022 09:28:00;22,8;54,3;
106;29/06/2022 09:38:00;23;53,6;
107;29/06/2022 09:48:00;23,2;53,1;
108;29/06/2022 09:58:00;23,4;53;
109;29/06/2022 10:08:00;23,5;53,2;
110;29/06/2022 10:18:00;23,7;52,9;
111;29/06/2022 10:28:00;23,8;53;
112;29/06/2022 10:38:00;23,9;52,9;
113;29/06/2022 10:48:00;24,1;52;
114;29/06/2022 10:58:00;24,2;51,9;
115;29/06/2022 11:08:00;24,3;51,6;
116;29/06/2022 11:18:00;24,4;52,1;
117;29/06/2022 11:28:00;24,5;52,3;
118;29/06/2022 11:38:00;24,6;52;
119;29/06/2022 11:48:00;24,7;51,9;
120;29/06/2022 11:58:00;24,7;51,7;
121;29/06/2022 12:08:00;24,8;52,2;
122;29/06/2022 12:18:00;24,9;51,7;
123;29/06/2022 12:28:00;25,1;52,1;
124;29/06/2022 12:38:00;25,2;51,8;
125;29/06/2022 12:48:00;25,3;50,9;
126;29/06/2022 12:58:00;25,4;51,4;
127;29/06/2022 13:08:00;25,6;51,5;
128;29/06/2022 13:18:00;25,8;50,2;
129;29/06/2022 13:28:00;25,8;50,1;
130;29/06/2022 13:38:00;25,6;51,3;
131;29/06/2022 13:48:00;25,6;51,4;
132;29/06/2022 13:58:00;25,5;52,1;
133;29/06/2022 14:08:00;26,1;51,1;
134;29/06/2022 14:18:00;26,4;50,4;
135;29/06/2022 14:28:00;26,6;49,7;
136;29/06/2022 14:38:00;26,6;49,6;
137;29/06/2022 14:48:00;26,7;49,5;
138;29/06/2022 14:58:00;26,9;49;
139;29/06/2022 15:08:00;26,8;49,5;
140;29/06/2022 15:18:00;26,6;50;
141;29/06/2022 15:28:00;26,5;50,3;
142;29/06/2022 15:38:00;26,5;50,4;
143;29/06/2022 15:48:00;26,4;51;
144;29/06/2022 15:58:00;26,4;51,4;
145;29/06/2022 16:08:00;26,4;50,7;
146;29/06/2022 16:18:00;26,3;51,3;
147;29/06/2022 16:28:00;26,3;51,4;
148;29/06/2022 16:38:00;26,4;51,3;
149;29/06/2022 16:48:00;26,5;50,9;
150;29/06/2022 16:58:00;26,3;51,6;
151;29/06/2022 17:08:00;26,1;52,4;
152;29/06/2022 17:18:00;25,9;53,2;
153;29/06/2022 17:28:00;26;53,1;
154;29/06/2022 17:38:00;26;53,1;
155;29/06/2022 17:48:00;26;53,4;
156;29/06/2022 17:58:00;26;53,6;
157;29/06/2022 18:08:00;25,8;53,8;
158;29/06/2022 18:18:00;25,8;53,9;
159;29/06/2022 18:28:00;25,7;54,3;
160;29/06/2022 18:38:00;25,7;54,6;
161;29/06/2022 18:48:00;25,4;54,9;
162;29/06/2022 18:58:00;25,4;55,4;
163;29/06/2022 19:08:00;25,3;55,3;
164;29/06/2022 19:18:00;25,3;55,5;
165;29/06/2022 19:28:00;25,2;55,5;
166;29/06/2022 19:38:00;25,1;56,1;
167;29/06/2022 19:48:00;25;56,5;
168;29/06/2022 19:58:00;24,9;56,8;
169;29/06/2022 20:08:00;24,8;57,6;
170;29/06/2022 20:18:00;24,8;57,7;
171;29/06/2022 20:28:00;24,7;58,8;
172;29/06/2022 20:38:00;24,6;59,3;
173;29/06/2022 20:48:00;24,4;59,9;
174;29/06/2022 20:58:00;24,3;60;
175;29/06/2022 21:08:00;24,2;60,1;
176;29/06/2022 21:18:00;24;60;
177;29/06/2022 21:28:00;23,9;60,7;
178;29/06/2022 21:38:00;23,7;59,7;
179;29/06/2022 21:48:00;23,5;60;
180;29/06/2022 21:58:00;23,4;59;
181;29/06/2022 22:08:00;23,2;59;
182;29/06/2022 22:18:00;23,1;58,9;
183;29/06/2022 22:28:00;23;59,6;
184;29/06/2022 22:38:00;23;58,7;
185;29/06/2022 22:48:00;22,9;58,3;
186;29/06/2022 22:58:00;22,8;58,7;
187;29/06/2022 23:08:00;22,8;58,7;
